Date,GC=F,AAPL,NVDA,BTC-USD,SHY,GE,TLT,ETH-USD,VPU,NBIS
2024-10-22,0.007718602631013913,-0.0026252193829980563,-0.0008352359522236715,-9.56779931777652e-05,-0.00012124208317755908,-0.09481603045486288,0.0009753570866754745,-0.01722154792344878,-0.0031364425207165685,-0.0656057815381261
2024-10-23,-0.01091867720094922,-0.02186017534867274,-0.028467573344633484,-0.013890438213698968,-0.0006063330094244234,0.028075116712075812,-0.0027116383499408347,-0.04332602482144412,0.00847442249387466,-0.08754540684811697
2024-10-24,0.007523937915991553,-0.0008236002782341415,0.006072150576929348,0.02569154796745315,0.0004849782731717512,-0.01079058488706529,0.006387456332041966,0.010072125451518981,-0.006591485667092464,0.02702086363945473
2024-10-25,0.002191461563702766,0.0036365261370125174,0.00801561364956664,-0.02253213347279499,-0.00036376064637346146,-0.0035671399044563848,-0.005627661199634975,-0.039665511408436306,-0.014123557235742074,0.10439581700672061
2024-10-26,0.0,0.0,0.0,0.00557070573324996,0.0,0.0,0.0,0.017768286644448166,0.0,0.0
2024-10-27,0.0,0.0,0.0,0.013555484057566741,0.0,0.0,0.0,0.010565606337183628,0.0,0.0
2024-10-28,0.00072942126259476,0.008562589122064366,-0.007232402857319112,0.028709215102556977,-0.0004853508337860861,-0.02110334755520571,-0.0027168547775509077,0.023430015732824112,0.0074885181666133685,0.19358476466672683
2024-10-29,0.009253781457162933,0.0011562592304311958,0.00518140000496346,0.03944659057776213,0.0003641332069876821,-0.0074983106135250764,0.0015222523696683489,0.02791075260486656,-0.020114690986313688,-0.004219431672506437
2024-10-30,0.007234316137240295,-0.015395954329437472,-0.013614365766067709,-0.00525236341818716,-0.0008500139680741549,0.00338402866573288,0.002929654341147766,0.007332923830771978,-0.0022863080901316603,-0.06959710919210857
2024-10-31,-0.01816650912342701,-0.018377251659528214,-0.048373896648429816,-0.029806220896924952,0.00024292086121685736,-0.01651210998806114,0.0016237770465710258,-0.054747302007758666,0.009288265999343955,-0.03131012327233612
2024-11-01,0.0001095688511384859,-0.013368729314728333,0.019690320908507957,-0.010490161236778449,-0.0003288448283674029,-0.00046589903220849247,-0.01419843414794471,-0.0015569071230169813,-0.022343401899403554,-0.05974800935872335
2024-11-02,0.0,0.0,0.0,-0.00278436278553029,0.0,0.0,0.0,-0.008321889126305491,0.0,0.0
2024-11-03,0.0,0.0,0.0,-0.00794258611024876,0.0,0.0,0.0,-0.014004616269904045,0.0,0.0
2024-11-04,-0.0009132920834320161,-0.004045643898041516,0.00478915923530701,-0.013615611362265724,0.0007309026521684771,0.00034957905212246393,0.015402395796895837,-0.02447820471317373,-0.010039408798711694,0.029838389691731502
2024-11-05,0.0015338367843668287,0.006465320924628079,0.027976817218828647,0.022572112490931908,-0.00024370558877930058,0.020172241434432015,0.005297556837006653,0.0106332889134209,0.015199195638506635,-0.0881072675102669
2024-11-06,-0.02688819289182318,-0.003272362593012207,0.03993244359178733,0.08666903126846402,-0.0012187324877287323,0.03089958191878944,-0.027770506683224824,0.11730125264069904,-0.00766025327158145,0.015666077213857117
2024-11-07,0.011479740190580862,0.02114697645662137,0.022208924224246574,0.0035076496874788744,0.0017058882965511417,-0.010622606330662726,0.012450027912221114,0.0610238212650149,-0.0004174478846381957,0.06906200801698019
2024-11-08,-0.004047575121093911,-0.0011888904003588606,-0.008431620240758065,0.008404323339316332,-0.0007307246703948386,0.03278083014131087,0.012621277496263699,0.022777538004594824,0.018376435409758623,-0.03744280841080819
2024-11-09,0.0,0.0,0.0,0.0030444063813357424,0.0,0.0,0.0,0.05543374635533525,0.0,0.0
2024-11-10,0.0,0.0,0.0,0.04700704537184314,0.0,0.0,0.0,0.01903956214350408,0.0,0.0
2024-11-11,-0.0288015263656269,-0.012101599724031728,-0.016183930338923576,0.09734014312496264,-0.000731357158207747,-0.0013538223204866483,-0.004877457180148626,0.05590174711708531,0.004556276224598237,0.049936974960105254
2024-11-12,-0.00429842206071789,0.0,0.020644539773887135,-0.008442066269106777,-0.0009759756627636469,-0.010457447794149215,-0.015106915290995577,-0.03883717170826067,-0.011135295926569316,-0.06613164524736219
2024-11-13,-0.00741199771886598,0.00396134099661683,-0.013715563230483988,0.02944485048776148,0.0014637046191547775,0.005024510113073584,-0.009531269047936539,-0.016668377768941905,-0.002064757881793233,-0.05398222676840442
2024-11-14,-0.004894201906120731,0.01367642800501692,0.0033443801879045514,-0.03749692231881138,-0.0014637046191548376,-0.02851333130579536,0.005773839325645813,-0.042763057630081716,-0.0038462348525363245,-0.026188051088673964
2024-11-15,-0.0009739185590534587,-0.014209646935919674,-0.033112302460422585,0.04280211829142622,0.0010977584829302283,-0.008274120757219046,-0.002660325790896019,0.01431114127592229,0.01430332909189819,-0.027460384123612003
2024-11-16,0.0,0.0,0.0,-0.00558881224411838,0.0,0.0,0.0,0.009695994492798173,0.0,0.0
2024-11-17,0.0,0.0,0.0,-0.007900350440318173,0.0,0.0,0.0,-0.0185584011251578,0.0,0.0
2024-11-18,0.017348790536743833,0.013333049042482625,-0.012973105668497487,0.007725465406075372,0.000731366184551136,0.003329210148704096,0.0017743966347028902,0.0420829005896754,0.008612265193233073,0.050952330216771716
2024-11-19,0.006300496006653572,0.0011394812548946932,0.04778747181089832,0.019697543183651734,0.0,0.00022525264285901304,0.0050843247387054365,-0.03053528608605521,0.005950141467561294,0.10886404699863758
2024-11-20,0.007999532098494133,0.003149154723326565,-0.007647675353840602,0.021381444998432572,-0.00048745261665540164,0.0023626133766578472,-0.0032021799514155257,-0.012677646434410245,0.0008635760373107113,-0.003395574235216885
2024-11-21,0.008984571185138249,-0.002098244672594998,0.005332271265106755,0.04320463738221239,-0.00024391356789579474,0.004037142169134821,-0.0007747885325476689,0.08986459438020718,0.016890475980737372,0.06672272665960124
2024-11-22,0.014046981134497769,0.005890069362698143,-0.032710356948934205,0.004991722095061175,-0.00012178282016669719,0.013617089922040953,0.0005534431404793683,-0.008801683663305197,-0.0038551532173765643,0.06553233556870669
2024-11-23,0.0,0.0,0.0,-0.012404002529793906,0.0,0.0,0.0,0.019211127992395893,0.0,0.0
2024-11-24,0.0,0.0,0.0,0.0024162403264788948,0.0,0.0,0.0,-0.009634405505680803,0.0,0.0
2024-11-25,-0.03495948190340738,0.012966438762304425,-0.0426727915584615,-0.05140963729329047,0.001949000432193878,-0.005202477446366112,0.02555846601945873,0.01472139104925894,0.002722911475226846,0.0
2024-11-26,0.001336617767776714,0.009360569205563381,0.006594654136738831,-0.012069852534281012,0.0,0.02406838709942276,-0.0038899118550743397,-0.02582512070414831,0.013447852905084266,-0.060092574332862074
2024-11-27,0.007452166991228204,-0.0005533082243189591,-0.011606703072908339,0.04232881330495687,0.0006083639804101667,-0.02190658181633753,0.006904933382142326,0.09478538754645882,0.00033530440264389774,-0.03169039086808777
2024-11-28,0.0,0.0,0.0,-0.003236310003132818,0.0,0.0,0.0,-0.021401146668093715,0.0,0.0
2024-11-29,0.006456666117155565,0.010163989780199235,0.021273715587895096,0.018736162907207532,0.001215520995940461,0.008600788015743103,0.01026855925237328,0.003814943374230773,0.0007261814783095516,0.025795970432146192
2024-11-30,0.0,0.0,0.0,-0.010442730465097628,0.0,0.0,0.0,0.03074851569555738,0.0,0.0
2024-12-01,0.0,0.0,0.0,0.008576311620290235,0.0,0.0,0.0,0.0014722430127681644,0.0,0.0
2024-12-02,-0.008352473231234763,0.009477573029683793,0.002744673886750865,-0.014647119798360832,-6.081430354298547e-05,-0.009487265952054106,0.0023995410705551674,-0.018209406755861343,-0.020190220061857552,0.15784683295152635
2024-12-03,0.003712425318383127,0.012690907592908156,0.011689512398268214,0.0014266034685602644,0.00012182043546021792,0.0015506507063060523,-0.008666419684733114,-0.0064658468521986735,-0.007835557504766012,0.13017625327838878
2024-12-04,0.003434974654697664,0.0014825960715170573,0.03420085416123337,0.028408310872006196,0.001096009592633765,0.010622830129423192,0.01068849584548328,0.05914833494591177,-0.0020692979459857683,0.09676594195186264
2024-12-05,-0.010302322170881693,0.00012335582141173273,-0.00048233551045915354,-0.022266865312221884,0.0,-0.05480045814599708,0.0020180814479213985,-0.0079251353622021,0.002528530551254494,-0.03624160623436477
2024-12-06,0.004558239129528256,-0.000823249375474253,-0.018226581700649638,0.03386480176780916,0.0009733534069370737,0.015323463926391905,0.001484261324728227,0.0498521437821613,-0.011486702909056578,0.16554709165692788
2024-12-07,0.0,0.0,0.0,2.62704848226063e-05,0.0,0.0,0.0,-0.0007786523927710283,0.0,0.0
2024-12-08,0.0,0.0,0.0,0.013051327819741106,0.0,0.0,0.0,0.0007522012085822692,0.0,0.0
2024-12-09,0.00991798633808684,0.015972915703731865,-0.025814901171342337,-0.03829250346621322,-0.00036475011606458823,-0.02456155424848925,-0.009259828464255503,-0.07434792132244801,-0.012090245631724032,-0.14019721551052322
2024-12-10,0.012196028210303023,0.004125246784980521,-0.027312890067357407,-0.007802793553987951,-0.00012161294304647357,-0.00029196580675855676,-0.004716062924419684,-0.023633887951846233,-0.006780496465564748,0.05301276774543229
2024-12-11,0.013330075570755336,-0.0051793893373974125,0.030908435127401213,0.04547294957076326,-0.00024366079375330528,-0.015474954663187334,-0.009499290933975568,0.05386366878061331,-0.005695534637962691,-0.027679323921051345
2024-12-12,-0.017081207143532985,0.005945985871875423,-0.014241993437873687,-0.011232138149604486,-0.00048681601176891716,-0.02285153231042015,-0.012221674434562246,0.013032853981372694,-0.002204069291687699,-0.045242433547489365
2024-12-13,-0.011790161839593786,0.0006853230245617479,-0.022755880284121857,0.014057223472297039,-0.00048724857211250144,0.0071333343154232716,-0.010263383022926105,0.0072113869709225994,0.0003577339939020515,-0.01868610827640113
2024-12-14,0.0,0.0,0.0,-0.0008508417934171539,0.0,0.0,0.0,-0.011003244988306717,0.0,0.0
2024-12-15,0.0,0.0,0.0,0.02845237769652882,0.0,0.0,0.0,0.021364543575881818,0.0,0.0
2024-12-16,-0.0017334660635325901,0.011659509156606171,-0.01690196132161028,0.016460567443030164,0.00012195654668183722,-0.0013261847684029567,0.0029905387669792306,0.008952800788842093,-0.006938463055141945,0.08266595141512398
2024-12-17,-0.00264360600282425,0.009672571193008132,-0.012271801418391242,0.0010452246330361938,0.0001217462676405134,6.044167827859403e-05,0.0024301335504042262,-0.025582213898984484,-0.0043916594806727985,-0.12960416775213732
2024-12-18,-0.0029918795594432402,-0.021654581372245633,-0.011415412673756687,-0.059179154653770175,-0.0018348976212738475,-0.03592110379956353,-0.012582987029766882,-0.07143741459791197,-0.025069161783340368,-0.07978711618588194
2024-12-19,-0.01694536281780769,0.006990158875966732,0.013636898095124089,-0.025825905125142587,0.0011014598757204664,0.02987129615809722,-0.015257355419000787,-0.05710555070104135,0.005095264182343012,-0.0014776846419272474
2024-12-20,0.01398249166131256,0.01864105628513431,0.03029856619282355,0.002714273553183173,0.00012240733794484395,0.021431357248184395,0.005678199159839918,0.015855679498072085,0.013849369822694095,-0.012648984242411489
2024-12-21,0.0,0.0,0.0,-0.00544879117211963,0.0,0.0,0.0,-0.039751344867883016,0.0,0.0
2024-12-22,0.0,0.0,0.0,-0.022044180382015402,0.0,0.0,0.0,-0.018047184722855183,0.0,0.0
2024-12-23,-0.006258330803749558,0.0030603049027731082,0.03623239127367423,-0.0044121754491209825,-0.0006115018173036277,0.0038530555808664667,-0.009214737213131173,0.04131578891043393,0.0038437671629079845,0.069766327935994
2024-12-24,0.00294323974486273,0.01141259665301568,0.0039302304160751846,0.041273994068279446,0.0004890944793587691,0.014507979828797191,0.004219696473303787,0.022081448333140734,0.004920156858225449,-0.013887840291426106
2024-12-25,0.0,0.0,0.0,0.006294761562737073,0.0,0.0,0.0,0.00033944122820036106,0.0,0.0
2024-12-26,0.007149969097485895,0.003170827085249348,-0.0020704058459397423,-0.035921593296803764,0.0002446041911661284,0.0038412101713669183,-0.0005691898042031212,-0.04748798822014693,-0.0021836949964759325,-0.006571424848248071
2024-12-27,-0.008219261513672152,-0.013330669077698537,-0.02108833449043473,-0.01716880486495554,0.0002442511917188689,-0.010469455996876278,-0.00823227512782423,-0.0006933298713642455,-0.002675666366138385,-0.027092139711386257
2024-12-28,0.0,0.0,0.0,0.010553910906912645,0.0,0.0,0.0,0.020511259981722818,0.0,0.0
2024-12-29,0.0,0.0,0.0,-0.017316317368601404,0.0,0.0,0.0,-0.01434319366939035,0.0,0.0
2024-12-30,-0.004250136932791706,-0.013352235507366247,0.00349716305354325,-0.00952898919172895,0.0014659145807891156,-0.011709842314556134,0.008004508461583126,0.0020516699153482506,-0.0039045626585192373,-0.014383408319600454
2024-12-31,0.008824710411780469,-0.007082836436608911,-0.023549378486750698,0.00844829005287248,0.0006102047194418501,-0.007823547046616513,-0.005367413313178372,-0.007134462860039393,-0.001039717220265123,0.028562933125606937
2025-01-01,0.0,0.0,0.0,0.010546386456946345,0.0,0.0,0.0,0.006273517295701473,0.0,0.0
2025-01-02,0.011232867866452192,-0.026586212434698622,0.029495854198452288,0.02579371069354611,-0.0002441347563796878,0.010734216692791721,0.002744269117953978,0.0287719812471198,0.006708624062690787,0.09662206549420828
2025-01-03,-0.005241401391997348,-0.002011442810008744,0.043574381550611226,0.01251903875349227,0.0,0.019792206788756858,-0.003202503465536791,0.04354668421094001,0.010761176030576674,0.0217223671867382
2025-01-04,0.0,0.0,0.0,0.001311953703357832,0.0,0.0,0.0,0.014511910498409194,0.0,0.0
2025-01-05,0.0,0.0,0.0,0.0008011590284728617,0.0,0.0,0.0,-0.006473868081853754,0.0,0.0
2025-01-06,-0.0024984295005021796,0.00671637533317459,0.033756070053507004,0.03756185651681786,0.00024413475637974203,0.002845426403357092,-0.004477826834527264,0.01488753131858787,-0.010700491390675639,0.0012820196763359676
2025-01-07,0.006912096917743294,-0.011453089516603747,-0.06418613606176692,-0.05182428297869528,-0.0006102047194419377,-0.0008120894336603954,-0.011341229091309763,-0.08690776855318222,-0.0029216470112903453,0.010197717468876356
2025-01-08,0.0029316900271960217,0.002020983396249784,-0.0002140470771220685,-0.019578857696565647,0.0006102047194418501,0.0033603268215436975,0.0012794538644029516,-0.01647288739964766,0.0007312123944198211,-0.025691879897675025
2025-01-09,0.007217296123672955,0.0,0.0,-0.027298849179035745,0.0,0.0,0.0,-0.03266486590658005,0.0,0.0
2025-01-10,0.009161257237443541,-0.024399105221617683,-0.030434810508772607,0.02369326562915915,-0.0018315369375626223,-0.006965042260798088,-0.006647893472326277,0.014817571558857769,-0.007336199234846391,0.07638256329516398
2025-01-11,0.0,0.0,0.0,-0.0014250624978636736,0.0,0.0,0.0,0.004497241268526795,0.0,0.0
2025-01-12,0.0,0.0,0.0,-0.0008268095689983134,0.0,0.0,0.0,-0.004968300347394521,0.0,0.0
2025-01-13,-0.013006500709167285,-0.01039798114561187,-0.01991594804979075,0.000297197889065057,0.00024442487690895406,-0.0006990544246508056,-0.0003510121057883502,-0.040762470862644534,-0.010672226911146105,0.07376349622263656
2025-01-14,0.001495047933117684,-0.004789573821754613,-0.011095060700391828,0.02112109307155958,0.0002443651479873913,0.03036705290593054,-0.0016398450339411626,0.027736408727976197,0.013674288677724952,0.03222970488089018
2025-01-15,0.012987195526811112,0.019484796739882716,0.03343616578197316,0.04030666140622702,0.0021962135718233125,0.019208062447311956,0.017088349870286363,0.06800506244582687,0.01523883387075941,0.0035178244472510423
2025-01-16,0.012420208736854522,-0.041238961701597514,-0.01979237157166056,-0.007466135920999606,0.0006090203581747693,-0.0030551811486334945,0.003222034746565816,-0.04208191502412489,0.02334416068404952,0.015279742124696197
2025-01-17,-0.000764876477197021,0.007507052116405549,0.030524318440046147,0.046087453886957834,-0.00024348571146491573,0.017154755234648232,0.0017218785777820323,0.04888938944737178,0.001646665350549011,-0.042108603492128485
2025-01-18,0.0,0.0,0.0,-0.0005167685444558994,0.0,0.0,0.0,-0.04966217811293385,0.0,0.0
2025-01-19,0.0,0.0,0.0,-0.032299629277246486,0.0,0.0,0.0,-0.029727086231321007,0.0,0.0
2025-01-20,0.0,0.0,0.0,0.009128828074566006,0.0,0.0,0.0,0.021296025259985578,0.0,0.0
2025-01-21,0.003891391478642485,-0.03243631600187724,0.022403425677288254,0.03968183425876291,0.00036530370939210884,0.025112706732022507,0.008906010607932764,0.01494881693485586,0.014120906479237985,0.04237455167073566
2025-01-22,0.004563111323176753,0.005330777971238557,0.04335520583876181,-0.023768546993042258,-0.0002435534429982139,0.004576253843133678,-0.005242549028582331,-0.026550445302571023,-0.020783428975752978,0.04980287464879389
2025-01-23,-0.0016272807543716752,-0.000759684496291722,0.0010193839943005109,0.002958402684215798,0.0,0.06395433689285437,-0.00780096203047611,0.0287443006707829,0.0033661963919381648,-0.02251889091428668
2025-01-24,0.005125977145751084,-0.003942417567178101,-0.03174443740492834,0.00823181116278129,0.0006088210893307579,-0.020375655494797505,0.0044815206684553355,-0.007573233345215728,0.009739699655860344,0.07597326540369799
2025-01-25,0.0,0.0,0.0,-0.0010006574570037008,0.0,0.0,0.0,0.002328295592442531,0.0,0.0
2025-01-26,0.0,0.0,0.0,-0.019597313563924395,0.0,0.0,0.0,-0.024762521012446293,0.0,0.0
2025-01-27,-0.014434155176814617,0.03128575899488104,-0.1859460486826266,-0.005809577851448121,0.0014601266130586756,-0.011707242603760964,0.01173996076547753,-0.017837847698675705,-0.021362932989054034,-0.4690925248190964
2025-01-28,0.010646340249542608,0.03589205215856238,0.08549730054987718,-0.007425167615395995,0.00024285578698496772,-0.00015443573607231106,-0.0006801243740658912,-0.03254997236383924,-0.01375347271674022,0.14302416157993295
2025-01-29,0.000830957531606674,0.004606056305560591,-0.04187567717055714,0.023126120746530303,-0.0006077848451910038,0.023735141403627782,-0.002043061390624804,0.011594904629125801,0.0019937401847040944,-0.012036274100362813
2025-01-30,0.019277756347583747,-0.007422164525603278,0.007650554502455861,0.009903181107726793,0.0006077848451910116,0.031979313731209894,0.0037425970111522556,0.04238511728102197,0.020135076925528284,0.06730964418168336
2025-01-31,-0.0037263817408137866,-0.006714687646088305,-0.03743489633417001,-0.022500491172309005,0.00012155151634931396,-0.009776625988583035,-0.006587252294531112,0.015424919053598832,-0.005932585747547404,0.026684817075983486
2025-02-01,0.0,0.0,0.0,-0.017227936971828707,0.0,0.0,0.0,-0.056099456678397046,0.0,0.0
2025-02-02,0.0,0.0,0.0,-0.029919108206548826,0.0,0.0,0.0,-0.08344067699827871,0.0,0.0
2025-02-03,0.007580052840268373,-0.03444227081030744,-0.02881111168562612,0.03733783666464687,-0.0006951125279426058,0.0026491581588253496,0.008109231872345486,0.0055182004281227595,0.0059917342253345395,0.019706610562869587
2025-02-04,0.006822415916365941,0.02079023414072548,0.016914206165716338,-0.03546789334061943,0.0009754699923438166,-0.00950076064378962,0.0030577300880435354,-0.05322449942735329,-0.008673112182632116,0.035101630604136846
2025-02-05,0.006393163440626415,-0.001418506324541182,0.05077485051581471,-0.012920048753753386,0.0006094043038380639,0.011800730131055419,0.016375357268932515,0.019095058966454467,0.010032469156063355,-0.016659736246899478
2025-02-06,-0.005447355250461389,0.0032210325345983335,0.03037583582212831,-0.00022926951799646017,-0.00036544264500954247,0.007208335132594302,-0.00044493870899322874,-0.03629869234094331,-0.0001772148465885595,0.01810794034108023
2025-02-07,0.00394879297438717,-0.02426065142409419,0.008974120050238163,-0.0006649766736617645,-0.0010974215486816213,-0.003792449872420386,-0.006476206331532116,-0.024928623743827878,-0.0035509080196407844,0.09859387375044083
2025-02-08,0.0,0.0,0.0,-0.00048321269944663663,0.0,0.0,0.0,0.0038432364127754287,0.0,0.0
2025-02-09,0.0,0.0,0.0,0.00018282093727943363,0.0,0.0,0.0,-0.0013636717798480905,0.0,0.0
2025-02-10,0.016258833046568513,0.0011866048432538439,0.02832296972128091,0.009667728227994938,0.0004876001021657338,-0.0002923868804638845,-0.0030290947008933585,0.012267164782037834,0.010673871556017926,0.07183871947189199
2025-02-11,-0.0006178516064746903,0.021596960740299816,-0.005781540451379172,-0.01749792436938306,-0.00024362454750040695,0.01739009521964064,-0.006425117527513854,-0.022183787478293967,0.00509032120251764,0.010923690406591618
2025-02-12,-0.0012024393787544148,0.018105160277500504,-0.01257865126465079,0.022088315919347463,-0.0013426027606379793,0.003919115060923417,-0.013663070414976844,0.05024579395397725,-0.001051119312745052,-0.05253931229842132
2025-02-13,0.005792712774394366,0.01948219197777237,0.031154902860570374,-0.012976316589520155,0.0013426027606378646,-0.006124388421326063,0.016486140533936326,-0.022539920715982806,0.0018094158435632583,0.059276647638668016
2025-02-14,-0.014562544873085503,0.012630696381535942,0.025973733309642755,0.009118577917229297,0.0013406084764131284,-0.00043201669247842504,0.005286000430275939,0.018582178249458774,-0.0046174748339884155,0.06476333544411698
2025-02-15,0.0,0.0,0.0,0.0007317962415499838,0.0,0.0,0.0,-0.012005247865075232,0.0,0.0
2025-02-16,0.0,0.0,0.0,-0.014506383627455663,0.0,0.0,0.0,-0.011291737700936885,0.0,0.0
2025-02-17,0.0,0.0,0.0,-0.004184968400662239,0.0,0.0,0.0,0.029553083215087584,0.0,0.0
2025-02-18,0.01650883496677148,-0.0005317021575472372,0.003953285283349827,-0.0024445399934847232,-0.0008531272932543114,0.008652987172758942,-0.011848023499156621,-0.027294188903542998,0.011301550837932734,0.07739379301251624
2025-02-19,-0.004170300117599673,0.0016347526969536779,-0.0012203144289284471,0.01140703518992484,0.0007314074558670085,0.0019972902550194236,0.0012480233131742502,0.01724506306915038,0.0037004723713752606,-0.06978067654554636
2025-02-20,0.0070314990870447855,0.003912811654171432,0.00630060974003788,0.01742191135803241,0.00012171983738739902,-0.008396196010628727,0.0037341168820888625,0.009023070046993532,0.0003460359682214105,0.031183864946681607
2025-02-21,-0.0008166266630073181,-0.0011396196737955427,-0.04138426330905019,-0.02271409470424543,0.0017039773136201628,-0.04362240725246941,0.012012627209272314,-0.029902349843719034,-0.0002884157699190348,-0.14931556410909352
2025-02-22,0.0,0.0,0.0,0.00469334730219672,0.0,0.0,0.0,0.038492895560236925,0.0,0.0
2025-02-23,0.0,0.0,0.0,-0.0031509830703417255,0.0,0.0,0.0,0.020511918097523604,0.0,0.0
2025-02-24,0.003500064634192458,0.006292583527608945,-0.03135748577583991,-0.05175320553649131,0.0007292497705209647,-0.0056205865256506865,0.00289700886100366,-0.1153974020454973,-0.00398991892444835,-0.09513441369161328
2025-02-25,-0.01483176087132524,-0.00024284017802449242,-0.028416584572387975,-0.029776669354997204,0.0013354654511776214,0.0028142806927212547,0.01710005148636298,-0.008079567833921199,-0.0037150794983106966,-0.057093513930194725
2025-02-26,0.0042258832321174136,-0.02741248427073416,0.03606298840298956,-0.05072808622097089,0.0003642775974758012,0.011674409509050715,0.005889562175173178,-0.06723293096623037,0.003946905853081381,0.05044524357212852
2025-02-27,-0.011586370186078948,-0.012812641569737163,-0.08859145138795066,0.00422598066095089,0.0003634685804712386,-0.0008932438517651322,-0.007093474018553712,-0.011200727179471915,-0.02083779940050003,-0.11566605623764563
2025-02-28,-0.016224097946286358,0.018951168699580183,0.03893246799676805,-0.003917962993897036,0.001817582215053399,0.027180332223539105,0.012191327685686083,-0.029750512811404645,0.01409549834843687,0.013635241780019926
2025-03-01,0.0,0.0,0.0,0.019470783362415745,0.0,0.0,0.0,-0.009546253209763234,0.0,0.0
2025-03-02,0.0,0.0,0.0,0.09121501495686515,0.0,0.0,0.0,0.12814366644777012,0.0,0.0
2025-03-03,0.01864901343751476,-0.015879594879338637,-0.09094886812093542,-0.09082270482945609,0.0006432007106722353,-0.02455252721238004,0.004656263874064525,-0.16073059198113754,0.00145691004478869,-0.14516281142690046
2025-03-04,0.00668996126638687,-0.008861605915058862,0.01677934865633183,0.013348200634372372,0.00012134315806946655,-0.01592136426294592,-0.012391698225867115,0.011327039159087922,-0.015197590977067483,0.052342572811385824
2025-03-05,0.001957098953760298,-0.0008056607490407478,0.011230835522425093,0.03825541905303624,-0.001092715337322669,0.01859153701601479,-0.008016338152169827,0.032624054470729545,-0.007656551361816335,0.018735892973250366
2025-03-06,0.0004458405723709752,-0.0017406430054477712,-0.05908597552508898,-0.007329931515325766,0.0006070614919602571,-0.032370102645873526,-0.003313083377567746,-0.01777564914208305,-0.02046535024403473,-0.11844619665085077
2025-03-07,-0.004088489842890409,0.0157676106755352,0.01899190692690696,-0.0364383782693103,-0.00012130567347435234,-0.011285244084301382,-0.003213055758756513,-0.029249939244508128,0.01736237147627824,0.04344543630116978
2025-03-08,0.0,0.0,0.0,-0.006802656950121629,0.0,0.0,0.0,0.028810994834996623,0.0,0.0
2025-03-09,0.0,0.0,0.0,-0.06663174322153219,0.0,0.0,0.0,-0.08827175789597289,0.0,0.0
2025-03-10,-0.004727634903135915,-0.04969413155181906,-0.05199885656777883,-0.026005355987276976,0.0018191006680008661,-0.007105528529886333,0.010377522231720554,-0.07967653516610534,0.010700402635593229,-0.06570631294523553
2025-03-11,0.007546651957820141,-0.02962381962955832,0.01650173764391432,0.05367293406512474,-0.0006060313883265132,-0.0020841723202114945,-0.00716446647296397,0.031049127522702755,-0.00819330907649794,-0.029425209430348945
2025-03-12,0.008954330271122598,-0.017633259546295535,0.06229466722872634,0.010326959815815329,-0.0007274529189068174,0.016963639335737926,-0.0059913522276421926,-0.005673973790330683,-0.00412196668990488,0.10967335876062183
2025-03-13,0.015261784579635519,-0.03422271635173176,-0.0013833270351496358,-0.032233767760911476,0.0007274529189067458,-0.013319183435411178,0.008753075605253064,-0.02439868843331954,0.0031675660738591242,-0.08177541227775252
2025-03-14,0.003412042879592822,0.018007534266819395,0.051349503358979635,0.03517658147592443,-0.0007274529189068174,0.024081503230752522,-0.005309237960024107,0.02465264658862097,0.019032407365621208,0.09402404778598408
2025-03-15,0.0,0.0,0.0,0.00444422215127116,0.0,0.0,0.0,0.014519685568090907,0.0,0.0
2025-03-16,0.0,0.0,0.0,-0.021129378542194648,0.0,0.0,0.0,-0.026125312781194558,0.0,0.0
